tímalaus	l	1
bresa	s	1
kræsilega	a	1
svinnur	l	1
Júdam	nv	1
fýsni	nv	1
freistingarsnara	nv	1
álegg	nh	1
kosti	nk	1
júda	s	1
hjálparskjöldur	nk	1
augliti	nh	1
upprís	nk	1
deyii	nh	1
smyrslavatn	nh	1
lúinn	l	1
predikani	nk	1
sífeldur	nk	1
Martæ	nh	1
smyrslani	nk	1
veröldunni	a	1
guðdómsráð	nh	1
gullvigt	nv	1
auðsýnir	s	1
dauðatím	nh	1
fjærlægur	l	1
háðungarmeiri	nv	1
fordæmi	nh	1
ósæmilega	a	1
lær	nk	1
trúuð	a	1
þakklætisoffur	nk	1
sannarlig	nh	1
sætleiksilm	nh	1
slátrunarbekk	nh	1
syndafórn	nv	1
slátrunarstaður	nk	1
hvörkur	l	1
nökk	f	1
hvörs	nx	1
ósélegur	l	1
leitsa	s	1
dýrðargeisli	nk	1
einka	l	1
eilífi	nk	1
merk	nh	1
I.	t	1
fátæka	nv	1
nardussmyrsl	nh	1
Símoni	nh	1
grípur	nk	1
lúk	nh	1
II.	t	1
djúpari	nk	1
forsmár	nk	1
spinka	s	1
veikuur	l	1
sundurknosuða	nv	1
skelfda	nv	1
fylga	s	1
sundurknosaður	l	1
Hvör	x	1
IESV	a	1
forþéna	nv	1
fallvalltur	nk	1
einkur	l	1
smakkja	s	1
umhugsi	nk	1
uppá	s	1
ástarelska	nv	1
sætleiksil	nv	1
hugleið	nv	1
náðarfullja	s	1
grjótsteinn	nk	1
steinskor	nk	1
skundur	nk	1
meiri	nh	1
helliri	nk	1
dyggðaríkur	l	1
sauðarskepna	nv	1
tortýndur	l	1
jómfrúr	nv	1
endurleystur	l	1
ómælilegur	l	1
bítalaður	l	1
fagnaðartraustur	l	1
syndör	nh	1
hjartagleði	nh	1
skoði	nh	1
lít	nv	1
uppsperr	nv	1
fylgsn	nh	1
megtugöst	nv	1
gráa	s	1
tárabrunnur	nk	1
óþrjótandur	l	1
vanbrúka	s	1
gagnlaus	l	1
ávaxtarlausa	l	1
blóðrisa	l	1
lemstur	nh	1
ellilegur	l	1
hef	nh	1
hugsön	nv	1
orðön	nv	1
verkön	nv	1
englaskari	nk	1
opinberligi	nk	1
Jesaja	e	1
ánauður	nk	1
ANIMAE	e	1
soliloqvi	l	1
forræður	nk	1
fæa	s	1
kastiðva	s	1
sjávarfjara	nv	1
Sebedei	e	1
Galíleahérað	nh	1
Tíberiadis	e	1
xxi	e	1
Tóma	x	1
sáta	s	1
Tómam	nx	1
uppstigur	nk	1
Rabboní	e	1
garðvörður	nk	1
undinn	l	1
annar	nk	1
alóe	e	1
samblandaða	nv	1
Arímaþei	nk	1
þvottdagshelgi	nv	1
tilfangadagur	nk	1
Fullkomna	nh	1
ýsópur	nk	1
njarðarvöttur	nk	1
standandi	nk	1
Kleófas	nk	1
móðirsystir	nx	1
hlutkesti	nh	1
skerja	s	1
Höfuðskeljarstaður	nk	1
hafa	nv	1
krossfeva	s	1
takia	s	1
Gabbati	nk	1
Hávi	a	1
krossfesti	nh	1
Barrabas	nk	1
Barrabam	e	1
Talar	s	1
gyðingakonungur	nk	1
Kaífam	nx	1
Petra	nv	1
Gyðingaþénari	nk	1
kalekur	nk	1
slíðr	nv	1
stikja	s	1
biskupsþénari	nk	1
gaft	s	1
naðverskur	l	1
kunnigt	x	1
glatan	nv	1
gaftur	l	1
hafða	l	1
seytjándi	nk	1
lutur	nk	1
fyrirlæt	nv	1
biðj	nh	1
fættur	l	1
fornam	f	1
hefða	nh	1
ofsóka	s	1
færðuð	s	1
kunngjörðava	s	1
færið	x	1
kvisti	nk	1
víngarðsvörður	nk	1
hryggvistur	l	1
eigi	c	1
hver	c	1
Skariot	e	1
Filippe	nx	1
sonakorn	nh	1
Kaup	s	1
fépungur	nk	1
sendi	nk	1
Viti	s	1
Petri	nk	1
gyrtur	l	1
Ískaríot	nv	1
Esæas	nx	1
ofherti	e	1
alblinda	s	1
Esæas	e	1
Esæi	nk	1
orðsagi	nk	1
num	x	1
laga	nv	1
Andreas	nk	1
Andrea	nv	1
sodandur	l	1
múgafólk	nh	1
ösnufoli	nk	1
hósíi	nk	1
Lasarum	nv	1
volaða	nv	1
greftrunardagur	nk	1
Símeonsson	nk	1
narden	e	1
smyrslapund	nv	1
Betaníamur	nk	1
Efrem	e	1
samtaka	s	1
ásjón	nv	1
líkböndur	nk	1
Lasari	e	1
ferdagaður	nk	1
jarðmunni	nk	1
Martam	e	1
renniskeið	nh	1
xvur	l	1
göngu	nv	1
lærisveinin	nv	1
göngja	s	1
Martamur	nk	1
Marte	e	1
rjúfastur	nk	1
guðlastan	nv	1
vorra	s	1
mustérisvígsla	nv	1
hegaa	s	1
þekkjunst	nv	1
hel	s	1
annarlegra	l	1
dyr	nk	1
faríseis	e	1
dýrkari	nk	1
samblás	nh	1
Saur	nk	1
faríseos	nh	1
Sílói	nk	1
bónarmaður	nk	1
þýði	s	1
Sílóa	nx	1
saurn	nk	1
hrákasaur	nh	1
níundi	nk	1
Yðvarn	nk	1
finna	nv	1
júður	l	1
segjja	s	1
yðar	nh	1
hefj	nh	1
ölmusukista	nv	1
lögklóka	nv	1
Galíleis	nk	1
níkódemus	nv	1
faríseir	nk	1
misgreining	nv	1
Betlehem	nk	1
meðtaka	nv	1
sundurdreifing	nv	1
krytja	s	1
gjör	nv	1
grand	nx	1
afvirða	s	1
Moyse	nx	1
umskurðarskírn	nv	1
krytur	nk	1
opinberur	l	1
Júðaland	nh	1
tjaldbúðarhátíð	nv	1
helsliggja	s	1
Júdeam	nx	1
Hefur	nk	1
sæjuð	s	1
misþokkur	nk	1
kennandir	nk	1
hold	x	1
sannlega	s	1
brauð	s	1
feða	nv	1
neyttuð	s	1
vorða	s	1
neyti	nh	1
Galílee	e	1
sétta	s	1
Moysi	nk	1
ástsemdur	nk	1
rannsakinn	l	1
hegat	x	1
ofsóktur	l	1
syndga	nv	1
Rís	f	1
Betesdur	nk	1
vatsdíki	nk	1
kaldan	a	1
Far	nk	1
smákonungur	nk	1
galeiskur	l	1
erfiðuð	nh	1
kornskurðartími	nk	1
nir	x	1
feðja	s	1
vatsaustri	nv	1
uppsprettandi	nk	1
ausinn	l	1
jútt	a	1
Hvern	nk	1
vegmóður	l	1
Síki	nk	1
Samaríam	nh	1
aftrúi	nk	1
gleðjandist	nv	1
væra	nv	1
skírsla	nv	1
innláti	nk	1
Salim	nx	1
Enon	nk	1
fyrirdæmist	nv	1
fyrirdæmdur	l	1
fáða	s	1
endurbera	s	1
faríseos	e	1
fjöritigi	l	1
brjóa	s	1
söluhús	nh	1
dúfurn	nv	1
Kapernaum	nh	1
barmi	nk	1
ebreskur	l	1
steinker	nh	1
rabbí	l	1
Íraelíti	nk	1
Jósefsson	nk	1
Filippur	nv	1
Kefas	nk	1
útlegg	s	1
Messíam	nx	1
vitni	nk	1
Betabara	e	1
ei	s	1
skíri	nh	1
aðspyrja	s	1
Esayas	e	1
grea	s	1
vorður	nk	1
eigi	nv	1
Frýgíamur	nk	1
algjörvi	nh	1
Kenrea	e	1
Akvíla	nx	1
Sýriam	nk	1
Sóstenem	nk	1
júð	nv	1
Gallío	nx	1
Korintíumaður	nk	1
Krispus	e	1
nni	e	1
tjaldvefnaður	nk	1
Kládíus	nv	1
nýlega	nk	1
Pontia	nx	1
Akvílam	nk	1
Gyðing	nk	1
Korintio	e	1
átjándi	nk	1
Damaris	nh	1
Díónýsíus	nk	1
fyndingur	l	1
diktari	nk	1
yðars	nk	1
hrærunst	nv	1
forskikkaður	l	1
mustér	l	1
skurguðadýrkan	nk	1
hjátrúaður	l	1
Aþenuborgur	nk	1
Aþenuborgarmaður	nk	1
boðari	nk	1
Stóiki	nk	1
Epikúrei	nk	1
Tímóteo	nx	1
Berea	e	1
Tessaloniu	e	1
girskur	l	1
daglegana	l	1
rannsakandi	a	1
tilbúnaði	nk	1
Tessalonia	e	1
eðlubornustu	nv	1
Beróa	nx	1
borgan	nv	1
Jasonem	e	1
alþýðufólk	nh	1
Jasonis	e	1
illþýðismaður	nk	1
opnandi	l	1
samkund	nv	1
Tessaloniuborg	nv	1
Apollóniamur	nk	1
Amfipól	nh	1
Lýdíi	nk	1
n	nv	1
yfirboðura	nv	1
heimuglega	nk	1
myrkvastofudyr	nv	1
yfirboðörun	nv	1
hjálpræðisgata	nv	1
hæðsta	nv	1
lánardrottinn	nk	1
sannsagnarandi	nk	1
Tíatírisborgur	nk	1
Lýdía	nv	1
Neapól	nh	1
Samótíatíon	nx	1
Tróadi	nk	1
fullgjörð	nv	1
Makedóníam	nx	1
Tróaden	e	1
Mýsíamur	nk	1
Bitiníamur	nk	1
Mýsíam	nk	1
Frýgiam	nx	1
girskur	nk	1
umska	s	1
Lýstram	nx	1
feðerni	nh	1
Gyðingakona	nv	1
einnr	l	1
Lýstra	nv	1
Kilitiam	e	1
Sýriamur	nk	1
Markur	nk	1
Pamfýlíi	nk	1
auknefndist	l	1
Jóhannem	e	1
tækja	s	1
Barnabas	nh	1
Síla	nv	1
frillulífi	nh	1
fráköfnuða	nv	1
skurgoði	nk	1
valinkunn	l	1
eindregni	l	1
umskerast	nx	1
flekkaður	l	1
Kilitia	e	1
Sýria	e	1
Sílam	nk	1
Barsabbas	nk	1
tileinkaður	l	1
útvelda	s	1
frillulifnaður	nk	1
órskurði	nk	1
kunnig	nh	1
sín	f	1
endurbyggja	s	1
spámannaorð	nv	1
Kristi	nk	1
vor	s	1
hjörtu	nv	1
guðsspjall	nh	1
þrátta	nv	1
umvending	nv	1
Antiokkiam	nk	1
Attalíam	nh	1
Pergan	nv	1
Pamfýlíamur	nk	1
Pisidíamur	nk	1
Íkonía	nv	1
Lýstram	nk	1
umtalinn	l	1
framberi	nk	1
Merkúríi	nk	1
lýkaóníska	nv	1
fótahruma	nv	1
umliggjandi	l	1
Derben	nx	1
Lýkoníaland	nh	1
erfiðandi	nk	1
mistrúa	nv	1
Gyðingasamkunda	nv	1
Íkonían	nv	1
yðst	nv	1
snúu	s	1
Barnaba	nv	1
öngja	s	1
forsjó	nk	1
Pílato	e	1
dauðasök	nv	1
dómsatkvæði	nh	1
spámannarödd	nv	1
Íraelsfólk	nh	1
iðranarskírn	nh	1
Íraelslausnari	nk	1
Jessi	nk	1
settur	nv	1
Benjamíns	nk	1
Kí	nk	1
Kanaansjörð	nv	1
viur	nk	1
Íraelslýður	nk	1
áminningarsaga	nv	1
spámannanr	nk	1
lögmálslestur	nk	1
Písídraland	nh	1
Antiokkiur	nk	1
Pamfýlaland	nh	1
Pafo	e	1
tál	nh	1
Elýmas	nk	1
Pálo	e	1
Sergío	e	1
Barjeús	nx	1
falsprofeti	nk	1
Pafosborgur	nk	1
Salmínuborg	nv	1
Kýpria	nv	1
Selevkía	nx	1
tetrarki	nk	1
Heródis	e	1
samfóstri	nk	1
Manaen	e	1
sýrlenskur	l	1
Lútíus	nk	1
Níger	nh	1
afenda	s	1
dróttseti	nk	1
Blastur	nk	1
Sídon	e	1
Týro	e	1
forheyr	l	1
kunngjör	nh	1
þegða	s	1
Róde	nv	1
dyrahurð	nv	1
eftirvæntan	nv	1
Heródi	nh	1
veik	l	1
járnhlið	nh	1
gyrta	s	1
fjórðungastaðaskipti	nh	1
tólfta	s	1
Barnabe	e	1
formátt	nh	1
Kládío	e	1
tilteikna	s	1
Agabus	e	1
Barnabamur	nk	1
Antiokkiamur	nk	1
Kýprii	nk	1
sanda	s	1
jafnsnart	nk	1
neya	s	1
horfði	nk	1
Joppen	nk	1
yfirhúð	nv	1
elliftur	l	1
undirþrykkt	nv	1
Íraelssona	e	1
þókkna	nv	1
manngreinarmunur	nk	1
herbergjar	x	1
alheyrð	nv	1
ix	l	1
kornelius	nh	1
segð	nv	1
Kornelius	nk	1
Hver	f	1
Statt	x	1
útkölluður	nk	1
et	nh	1
Statt	nx	1
brjósthöfgi	nh	1
Joppen	nx	1
herbergjar	nk	1
Petrus	nx	1
tíundi	nk	1
Petrum	x	1
tabíta	nv	1
Dorkas	nk	1
Lýdda	nv	1
skógargeit	nv	1
Dorkas	e	1
útlöggur	l	1
Tabíta	e	1
þjónustukvinna	nv	1
Joppe	e	1
Assarona	e	1
Lýdda	nx	1
kveisa	nv	1
Lýddi	nk	1
Tarsen	nk	1
trúlega	nk	1
Sálo	nx	1
samstefna	nv	1
fulleflandi	nk	1
Gyðingasamkundur	nk	1
fiskihreistur	nk	1
komt	x	1
Ananíamur	nk	1
ananía	s	1
uppluktur	l	1
bakspyrna	nv	1
leiftra	s	1
Damasko	nk	1
Kaparnaum	nk	1
Asdód	e	1
skírunst	nv	1
lækkan	nv	1
klippir	nk	1
spámi	nk	1
Esaiamur	nk	1
esaiam	a	1
fjárhirsla	nv	1
Kandakes	e	1
vildarmenni	nk	1
blálenskur	l	1
Gasa	nx	1
gæfulag	nh	1
uppleggingur	nk	1
meðtækja	s	1
Jóhannem	nx	1
petur	nk	1
Samaría	nv	1
ES	a	1
iktsjúkur	l	1
dragandi	nk	1
ýmsra	x	1
Samaríe	e	1
Júdee	e	1
samsinnandi	nk	1
sæfa	s	1
herraa	s	1
ofsóktur	nk	1
yðrja	s	1
mustéra	nv	1
hæðsti	nk	1
vorir	nk	1
Rempa	e	1
himinteikn	nh	1
Mólokur	nk	1
meðtókuðva	s	1
siguroffri	nk	1
himin	nh	1
skurgoðafórn	nv	1
Sínaí	nx	1
sá	x	1
fjörutigi	l	1
Madían	nv	1
útlenda	nv	1
undirstóa	s	1
undirstanda	nv	1
hefndi	nh	1
sonu	e	1
fjörutigi	nk	1
Síkem	e	1
Hemor	e	1
Síkem	nh	1
sjötig	nv	1
Faraoni	e	1
Kanansjörð	nv	1
Faraonir	nk	1
áttandur	l	1
umskurður	nk	1
Moyses	nk	1
umhverfur	l	1
Naðaret	nk	1
mótstað	nh	1
Kilikíi	nk	1
Alexandrinora	nv	1
Kýrenor	nk	1
libertinora	nv	1
Stefanus	e	1
kennimannahópur	nk	1
Antiokkía	nx	1
Nikolaumur	nk	1
Parmena	nv	1
Tímon	nk	1
Níkanor	nk	1
Prókoron	e	1
trúar	nv	1
þókknaðist	nv	1
fyrirlétust	nv	1
ebreskur	nk	1
vóx	nx	1
sétti	l	1
evangeliur	nk	1
mustér	nh	1
ásján	nv	1
köllu	s	1
sýnust	a	1
kefja	nv	1
forgengst	s	1
víki	nh	1
sköttunardag	nh	1
Tevdas	e	1
faríseus	nh	1
höfðing	nv	1
framar	nk	1
settuð	s	1
yfirstjórnari	nk	1
lukta	s	1
Íraelsson	nk	1
saddúkeor	nk	1
villuflokkur	nk	1
fjöld	nv	1
einn	nk	1
ananía	l	1
Safíra	nx	1
fimmta	s	1
Kýprien	e	1
levíti	nk	1
mannmergð	nv	1
heilsur	nk	1
pontverskur	nk	1
smurta	s	1
samansöfnuðust	nv	1
gjörðir	s	1
drottinn	f	1
heilsuteikn	nv	1
uppbyggjura	nv	1
rannsakur	l	1
kennimannakyn	nh	1
samansöfnuðust	x	1
saddúkei	nk	1
mustéri	nh	1
endurskikköð	nv	1
yður	f	1
endurlífgunartími	nk	1
yðvarra	l	1
gjafari	nk	1
manndrápamaður	nk	1
Pílati	nk	1
neituða	s	1
verðskuldan	nk	1
sprogsetja	s	1
Fögrudyri	nk	1
silfur	nk	1
þess	nk	1
söfnuð	nh	1
vorðn	nv	1
brotning	nv	1
viðaukn	nv	1
slekt	nv	1
yðvarra	nk	1
yðvarra	nv	1
samstingast	s	1
frjóvgun	nv	1
kunna	nv	1
skelfunst	x	1
fyrirhugsa	nv	1
reyksvæla	nv	1
Arabíi	nk	1
Kreti	nk	1
Líbýe	e	1
Pamfýlii	nk	1
Frýgia	nv	1
Ponto	e	1
Kapadokia	e	1
Elamíti	nk	1
Medi	nk	1
Parti	nk	1
byggjandi	l	1
sundurgreinilegur	l	1
ellifur	l	1
Matthíamur	nk	1
þjónusturúmur	l	1
Matthíam	nk	1
Barsabas	e	1
fráskírn	nv	1
Akeldama	nv	1
vorðinn	l	1
leiðtogari	nk	1
tuttugur	nk	1
Júdas	e	1
Selotes	e	1
Alfei	e	1
Bartalameus	e	1
Filippus	e	1
þvottdagsganga	nv	1
eð	nh	1
Viðsmjörsviðarfjall	nh	1
farandi	nk	1
jarðarendi	nk	1
yðsta	e	1
Teófíli	nh	1
bókmála	nv	1
guðsspjalla	nv	1
fortýndur	nk	1
Þvíað	a	1
gagnstæðlega	nk	1
fornema	s	1
óvei	x	1
Óvei	x	1
samaleiðis	nh	1
læt	nv	1
heyr	s	1
Mínir	f	1
líflátast	nh	1
Decíus	nk	1
marga	l	1
þvía	s	1
meir	c	1
keisara	nk	1
Cristn	nk	1
Cristus	nk	1
yðari	nk	1
Georgíj	nx	1
Alexandrii	nk	1
þakka	nh	1
Cristus	e	1
þvíað	a	1
georgia	s	1
vitran	f	1
Gleðst	s	1
ómiskunnsamlega	a	1
lofdýrð	nv	1
Decíum	x	1
láti	nk	1
fortala	nv	1
þrálátur	l	1
láta	nh	1
hæða	nv	1
guður	nk	1
þvíaður	l	1
jafnnærri	a	1
Georgius	nv	1
afguður	nk	1
undirdýpa	nv	1
Christur	nk	1
sendiég	nh	1
fulllgjöri	nk	1
legur	l	1
verald	e	1
rátt	nv	1
allvoldugur	nk	1
opinberi	nk	1
fénga	s	1
georgíusa	s	1
óróa	s	1
formegða	s	1
dýrkið	s	1
yðvur	l	1
unaðsamlegur	l	1
vesæld	nv	1
dýpi	nh	1
neðurst	nv	1
Lúsífer	nk	1
dýrkur	nk	1
almáttugann	nv	1
formá	s	1
slikur	l	1
aa	s	1
vönd	l	1
tak	s	1
afguð	nh	1
allsvoldugur	nk	1
lami	nk	1
gáfuða	s	1
fullgjöri	nk	1
Þvíað	nh	1
ljúfur	nk	1
velskorinn	a	1
georgii	nk	1
arni	nk	1
hvorumegin	a	1
alnakinn	l	1
Goergíus	nk	1
heimslegur	l	1
vantrúnaður	nk	1
Georgiumur	nk	1
Pale	e	1
capitul	nh	1
xvi	nh	1
Lucas	nk	1
Appollo	nh	1
Apollus	e	1
höllir	nk	1
Apollo	nk	1
læta	s	1
Apollo	nx	1
lxx	a	1
pallacio	nv	1
miðmorgunn	nk	1
varnaður	l	1
skírföð	nv	1
dagga	nv	1
döggi	nk	1
döggva	s	1
grandlega	a	1
dýrlegann	l	1
úrdöggur	nk	1
himinnur	nk	1
allvoldugur	l	1
Cristum	a	1
líflega	a	1
orðlof	nh	1
ljúfa	nv	1
undarlega	nk	1
jungfrúdómur	nk	1
gallískur	l	1
Arbíen	nx	1
Gethur	nk	1
júðverskur	l	1
snúi	s	1
proseliti	nk	1
Sírus	nk	1
Síren	nv	1
Líbíi	nk	1
Panfílíam	nv	1
Asíamur	nk	1
Pontur	nk	1
Friggíamur	nk	1
Indíamur	nk	1
Mesópótamíamur	nk	1
Elamíten	e	1
Medí	e	1
Partí	e	1
kenndust	f	1
hjenni	nh	1
dýrkani	nk	1
Palestíno	nk	1
finnunst	nv	1
yðart	l	1
kraftadigur	l	1
undirgeng	nv	1
dýrkja	s	1
Appolló	e	1
herrava	s	1
naddverskur	l	1
ákafa	a	1
sjálfviljandi	nk	1
Georgíu	nh	1
keisaradómur	nk	1
Dakíanus	nx	1
món	nh	1
einvirðulega	a	1
þessi	x	1
hamslaus	l	1
Georgíum	nh	1
slíkut	l	1
ryktugheit	nh	1
æundur	nk	1
býtta	s	1
fyrirr	nv	1
málóður	l	1
vanka	s	1
formár	nk	1
beyma	a	1
Kvi	nv	1
henn	nk	1
reitaður	l	1
hræðuna	s	1
lofuðuð	s	1
mælta	s	1
sankti	nv	1
nýsprottinn	l	1
sankti	f	1
georgíus	a	1
Georgíus	s	1
skapi	nk	1
efn	c	1
runnur	nk	1
ltill	l	1
rauða	nv	1
rúbín	nk	1
samaleiðis	l	1
apaldur	nk	1
himinríkisvistur	nk	1
fátækdómur	nk	1
sjálfviljugur	l	1
fullkomlega	nv	1
hávetrartími	nk	1
hé	nh	1
fráhorfn	nv	1
Herkúles	nk	1
hastugur	l	1
bjóðandi	nk	1
mjöldur	nk	1
auðmjmúklega	a	1
úrdögg	nh	1
skilningsvit	nh	1
krossvísa	nv	1
skurðguð	nk	1
einkatraust	nh	1
íþyngdur	nk	1
skínandlegur	l	1
látiðva	s	1
Fíton	nk	1
píslarvætti	nh	1
sankti	a	1
mækja	s	1
georgíum	c	1
drottinn	l	1
Palestíno	nx	1
ver	s	1
skurðgoðadýrka	nv	1
nærliggjandur	l	1
fullboði	nk	1
píni	nk	1
Maximíani	nk	1
fylltist	nv	1
þekkjandi	l	1
sömu	f	1
hreystimannlega	a	1
Theodóru	nh	1
þverlegt	x	1
ykkur	l	1
deilja	s	1
höfðingjalaus	nh	1
lofaða	s	1
samall	nh	1
hvorumtveggur	nk	1
sigurmerki	nh	1
Saluchinn	e	1
lífur	nh	1
lifira	s	1
nama	a	1
megtugur	nk	1
viða	s	1
alldrei	nk	1
kæri	l	1
setgi	nh	1
heyrir	c	1
ráðhagur	nk	1
segjst	l	1
Saluchen	e	1
theodórus	nv	1
lengur	nk	1
megtuga	nv	1
Skorith	nx	1
höfuðsmann	nk	1
Greken	nx	1
stórráður	l	1
Gergí	nh	1
Greken	e	1
herboð	nh	1
einvaldskeisari	nk	1
Díóklesíi	nk	1
Appoló	nh	1
ráðsetfna	nv	1
egnga	nv	1
biðjunst	nv	1
harðdregni	nh	1
híðbjarna	nv	1
pligtug	nv	1
eig	nv	1
forníði	nk	1
forsvarari	nk	1
býskermari	nk	1
yðja	s	1
Vorir	e	1
hertoour	nk	1
þign	nv	1
óbætanlegur	l	1
látandi	nk	1
samaleiðis	a	1
ómiskunnsamleg	nv	1
gagnstaðlegur	l	1
Díóklesíanus	nv	1
keisaraveldi	nh	1
Marcellus	e	1
hvortveggur	nk	1
herralega	a	1
eftur	nk	1
megt	x	1
Spalor	nx	1
arbeiða	x	1
ykkka	nv	1
ykkrum	t	1
þakksamlega	a	1
höfðuborg	nv	1
demetríus	nk	1
Theodórus	nx	1
þrjátig	nh	1
Silena	e	1
fasttækur	l	1
Demetríus	nh	1
Theodórus	nv	1
hinu	t	1
Antíokkía	nv	1
jurienn	nk	1
Jurienn	nx	1
Georgius	nk	1
Palastinor	nk	1
alsvoldugur	l	1
nauðhjálpari	nk	1
sanktus	nh	1
mælti	l	1
fjárþurfanda	nv	1
ölmusugjörð	nh	1
sanktus	nv	1
Maximían	nk	1
píslarvættismerki	nh	1
fyrirgreindur	nk	1
Fromana	e	1
fyrirgreindan	nk	1
Formani	nk	1
Eurak	nh	1
Formana	nv	1
Kampanía	nv	1
merk	l	1
brennura	s	1
sanktur	nk	1
tilskikka	nv	1
þolja	s	1
konstur	nh	1
olíe	nv	1
vellandur	l	1
þrúgunarhót	nh	1
réttleiðis	a	1
dyndugur	nk	1
brennanda	s	1
brennandur	l	1
kæla	nv	1
þrúgun	nv	1
þrályndur	l	1
Sé	x	1
steikja	nv	1
fótalaus	l	1
fornemur	x	1
rangsnúa	s	1
nýskírðra	nv	1
einkanlega	nv	1
ulla	s	1
fjölgast	nh	1
fjárhirðir	nk	1
Söfnuðust	s	1
kristnafn	nh	1
birt	s	1
krista	s	1
hinmaguð	nh	1
heyrja	s	1
Vei	x	1
gráða	nv	1
kring	nv	1
kristi	nh	1
jesú	nv	1
Jóvis	nx	1
loffórn	nv	1
lofsangi	nk	1
Jóvis	nk	1
gleðisamlegur	l	1
blóðsúthelling	nv	1
rangsnúinn	l	1
vantrúandi	l	1
volki	nk	1
Lúgridó	nk	1
Maximíi	nk	1
Appróbus	nx	1
ske	e	1
dásemdartákur	nk	1
stalla	nv	1
fyrirgreindur	l	1
arbeidað	e	1
klapp	nh	1
evangelío	nx	1
réttlætisgöa	s	1
kvalinn	l	1
vaktur	nk	1
Viljið	x	1
Lúgridó	nv	1
meinlætir	nk	1
Lúgridó	nx	1
vináttugjaf	nh	1
Erasmum	a	1
gangandi	s	1
fjölkunnigi	nk	1
Vei	e	1
sundl	nh	1
slóg	nh	1
galdrafulli	nk	1
Lúgridó	nh	1
píslarfæri	nh	1
falsvitni	nh	1
forlog	nv	1
Súsanna	nv	1
Abbakúkur	nk	1
leónagröf	nv	1
Nabagodosor	nx	1
fanglelsi	nh	1
Erasmum	nh	1
jesús	nh	1
kristus	l	1
jesús	l	1
Erasmum	e	1
jarðskjálft	nh	1
samsetning	nv	1
glæpilega	a	1
innarlegri	nv	1
brennanda	l	1
glæpilegur	l	1
lauga	nv	1
olíur	nk	1
þénar	nk	1
járnkömb	nv	1
ómiskunnlegur	l	1
umbreytni	nh	1
banablóð	nh	1
þjónustusveinn	nk	1
víst	nh	1
bólga	nv	1
brotnaður	l	1
sjjá	s	1
eiturfullur	l	1
svall	nh	1
ærsl	nh	1
eiturlegur	l	1
kristo	e	1
fýttur	nk	1
svikarfullasti	nk	1
glata	nv	1
komir	s	1
offra	nh	1
jafnheimskur	nk	1
guðr	nk	1
óefanlegt	nh	1
djarflegur	l	1
máltak	nh	1
þykkleiki	nk	1
útvendilega	a	1
jesúm	l	1
öðruveg	nh	1
djöfulóður	l	1
heimvegur	nk	1
Líbanó	nx	1
heitaðist	nh	1
dagferði	nh	1
Antíokkíam	nh	1
vesömuða	nv	1
skurgoð	nk	1
fyrirsagður	l	1
aukandi	l	1
þannveg	nh	1
fremstur	l	1
iðjulegur	l	1
samanleiði	nh	1
Antíokkíi	nk	1
hundinn	l	1
Díóklesían	nh	1
AMEN	e	1
fagurligi	nk	1
fósturbróðir	nk	1
staðlaus	l	1
öllumeg	nh	1
toka	s	1
snorglaði	nk	1
míðja	nv	1
slöngva	s	1
loftit	nh	1
kóngson	nk	1
atð	nv	1
vínskál	nv	1
silkiserkur	nk	1
brúður	nk	1
Xx	x	1
xiur	l	1
sjófær	l	1
x	l	1
greiðligur	l	1
reigja	s	1
hæverskilega	nv	1
Tókst	s	1
ótæpur	l	1
stórkostligur	nk	1
bosúnað	nh	1
affangi	nk	1
Roddian	e	1
kvon	nv	1
þottur	nk	1
ósmáláta	nv	1
jarteignir	nv	1
falda	s	1
Ríkilöð	nv	1
mikiligur	nk	1
hertugadæmi	nh	1
erindis	nh	1
glaðliga	nv	1
mána	s	1
óvistur	l	1
Norðsunni	nk	1
makkligra	nk	1
bæri	nh	1
Austvestan	nv	1
skrípi	nh	1
sprakkja	s	1
bre	s	1
ganglaus	l	1
slegja	nv	1
skröggvaði	nk	1
austvestann	l	1
karladans	nk	1
vænka	s	1
Tókust	s	1
fylkingar	nv	1
staa	s	1
slöttur	nk	1
vaktaður	l	1
stukkja	s	1
padreinsleik	nh	1
höggskinn	nh	1
hrosshúð	nv	1
fossbúi	nk	1
búkhögg	nv	1
eldóð	nv	1
sviðsleik	nv	1
dansleiki	nk	1
vansén	nv	1
padreinsleik	nv	1
ítarliga	nv	1
munnvíður	l	1
augnamikil	nh	1
hvortveggja	nv	1
óþjóð	nv	1
fjalltindur	nk	1
þufa	nv	1
gullpípa	nv	1
ristnur	nk	1
undarlig	nv	1
spáseraður	l	1
efterlátari	nk	1
Padreinn	nk	1
padreinsleikur	nk	1
leik	nk	1
festarmær	nv	1
borin	s	1
óvíður	l	1
borið	x	1
margmælgi	nv	1
brúðbekkur	nk	1
ríkilaður	l	1
ill	nh	1
enna	nv	1
þurfja	s	1
heyrendur	nk	1
þriði	nk	1
bod	e	1
sjálfrátt	a	1
hler	nh	1
Stend	e	1
stórmannligi	nk	1
gullstaup	nh	1
kjósi	nk	1
hallardyr	nv	1
matgjörð	nv	1
sæmiligur	nh	1
ríkmannligast	nh	1
steinhöll	nv	1
sit	nh	1
þer	x	1
matkaupi	nk	1
yðvarri	nv	1
hversdagligri	nv	1
okkarri	nv	1
lalt	e	1
kurteisliga	nv	1
